Notes: (PlantWoodC, PlantLeafC, Soil and Litter in g C/m^2; Water and Snow in cm; SoilWetness is fraction of WHC;
loc year day time plantWoodC plantLeafC soil microbeC coarseRootC fineRootC litter litterWater soilWater soilWetnessFrac snow npp nee cumNEE gpp rAboveground rSoil rRoot ra rh rtot evapotranspiration fluxestranspiration fPAR
       0 2004  68  6.50 17161.58     0.00 14638.53     5.00 5268.55  1674.30   280.00    0.500     0.70    0.048     0.19    -0.32     1.36  1331.50     0.00    0.277    1.087    0.039    0.316    1.048    1.363 0.13136839   0.0000   0.3072
       0 2004  68 18.00 17161.02     0.00 14639.59     5.00 5268.09  1672.86   280.00    0.500     0.70    0.059     0.15    -0.26     1.40  1332.90     0.00    0.213    1.185    0.043    0.256    1.142    1.398 0.04255621   0.0000   0.3072
       0 2004  69  6.50 17160.37     0.00 14640.57     5.00 5267.66  1671.53   280.00    0.500     0.70    0.059     0.00    -0.37     1.43  1334.33     0.00    0.331    1.094    0.040    0.370    1.055    1.425 0.15096874   0.0000   0.3072
       0 2004  69 18.00 17159.78     0.00 14641.61     5.00 5267.20  1670.09   280.00    0.500     0.70    0.058     0.00    -0.29     1.45  1335.78     0.00    0.250    1.202    0.044    0.294    1.158    1.452 0.00413873   0.0000   0.3072
       0 2004  70  6.50 17159.28     0.00 14642.56     5.00 5266.78  1668.76   280.00    0.500     0.70    0.058     0.00    -0.22     1.30  1337.08     0.00    0.182    1.115    0.040    0.223    1.075    1.297 0.00276855   0.0000   0.3072
       0 2004  70 18.00 17158.81     0.00 14643.55     5.00 5266.33  1667.38   280.00    0.500     0.69    0.058     0.00    -0.19     1.32  1338.39     0.00    0.144    1.172    0.042    0.186    1.129    1.315 0.00437501   0.0000   0.3072
       0 2004  71  6.00 17158.26     0.00 14644.53     5.00 5265.89  1666.00   280.00    0.500     0.69    0.057     0.00    -0.27     1.40  1339.79     0.00    0.223    1.176    0.043    0.266    1.134    1.399 0.00466640   0.0000   0.3072
       0 2004  71 18.00 17157.73     0.00 14645.50     5.00 5265.44  1664.62   280.00    0.500     0.68    0.057     0.00    -0.24     1.38  1341.17     0.00    0.200    1.176    0.043    0.243    1.134    1.376 0.00469420   0.0000   0.3072
       0 2004  72  6.00 17157.11     0.00 14646.48     5.00 5265.00  1663.24   280.00    0.500     0.68    0.057     0.00    -0.33     1.47  1342.63     0.00    0.290    1.176    0.043    0.333    1.134    1.466 0.00613695   0.0000   0.3072
       0 2004  72 18.00 17156.55     0.00 14647.45     5.00 5264.55  1661.86   280.00    0.500     0.67    0.056     0.00    -0.27     1.41  1344.04     0.00    0.228    1.179    0.043    0.270    1.136    1.407 0.00516803   0.0000   0.3072
       0 2004  73  6.00 17156.00     0.00 14648.42     5.00 5264.11  1660.49   280.00    0.500     0.67    0.056     0.00    -0.27     1.40  1345.44     0.00    0.223    1.181    0.043    0.266    1.138    1.404 0.00456184   0.0000   0.3072
       0 2004  73 18.00 17155.52     0.00 14649.38     5.00 5263.66  1659.11   280.00    0.500     0.66    0.055     0.00    -0.19     1.34  1346.78     0.00    0.151    1.187    0.043    0.194    1.144    1.337 0.00370050   0.0000   0.3072
       0 2004  74  6.00 17154.97     0.00 14650.34     5.00 5263.22  1657.74   280.00    0.500     0.66    0.055     0.00    -0.27     1.41  1348.19     0.00    0.224    1.187    0.043    0.267    1.144    1.411 0.00523353   0.0000   0.3072
       0 2004  74 18.00 17154.47     0.00 14651.30     5.00 5262.77  1656.37   280.00    0.500     0.65    0.055     0.31    -0.21     1.36  1349.55     0.00    0.167    1.188    0.043    0.210    1.145    1.355 0.00325809   0.0000   0.3072
       0 2004  75  6.00 17153.99     0.00 14652.26     5.00 5262.33  1654.99   280.00    0.500     0.65    0.055     0.25    -0.20     1.35  1350.90     0.00    0.159    1.191    0.043    0.202    1.148    1.350 0.20730565   0.0000   0.3072
       0 2004  75 18.00 17153.50     0.00 14653.21     5.00 5261.88  1653.62   280.00    0.500     0.65    0.055     0.01    -0.20     1.35  1352.25     0.00    0.158    1.194    0.043    0.201    1.150    1.352 0.29521351   0.0000   0.3072
       0 2004  76  6.00 17153.00     0.00 14654.16     5.00 5261.44  1652.25   280.00    0.500     0.65    0.055     0.00    -0.22     1.37  1353.62     0.00    0.173    1.195    0.043    0.216    1.152    1.368 0.10748084   0.0000   0.3072
       0 2004  76 18.00 17152.48     0.00 14655.10     5.00 5260.99  1650.88   280.00    0.500     0.65    0.054     0.00    -0.23     1.38  1355.00     0.00    0.187    1.197    0.043    0.230    1.154    1.385 0.00399393   0.0000   0.3072
       0 2004  77  6.00 17151.93     0.00 14656.04     5.00 5260.55  1649.52   280.00    0.500     0.65    0.054     0.00    -0.27     1.42  1356.43     0.00    0.224    1.199    0.043    0.267    1.156    1.423 0.00382510   0.0000   0.3072
       0 2004  77 18.00 17151.39     0.00 14656.98     5.00 5260.10  1648.15   280.00    0.500     0.64    0.054     0.00    -0.25     1.41  1357.84     0.00    0.210    1.201    0.043    0.253    1.157    1.411 0.00424465   0.0000   0.3072
       0 2004  78  6.00 17150.79     0.00 14657.92     5.00 5259.66  1646.79   280.00    0.500     0.64    0.053     0.00    -0.31     1.47  1359.31     0.00    0.270    1.202    0.044    0.313    1.159    1.472 0.00451438   0.0000   0.3072
       0 2004  78 18.00 17150.20     0.00 14658.85     5.00 5259.21  1645.42   280.00    0.500     0.63    0.053     0.00    -0.31     1.47  1360.78     0.00    0.265    1.205    0.044    0.309    1.162    1.470 0.00473395   0.0000   0.3072
       0 2004  79  6.00 17149.50     0.00 14659.78     5.00 5258.77  1644.06   280.00    0.500     0.63    0.053     0.00    -0.41     1.57  1362.35     0.00    0.368    1.207    0.044    0.411    1.163    1.575 0.00487688   0.0000   0.3072
       0 2004  79 18.00 17148.85     0.00 14660.70     5.00 5258.32  1642.70   280.00    0.500     0.62    0.052     0.00    -0.37     1.54  1363.90     0.00    0.324    1.219    0.044    0.368    1.175    1.543 0.00477482   0.0000   0.3072
       0 2004  80  6.00 17148.17     0.00 14661.60     5.00 5257.88  1641.34   280.00    0.500     0.62    0.052     0.00    -0.39     1.58  1365.47     0.00    0.345    1.231    0.045    0.390    1.187    1.576 0.00441395   0.0000   0.3072
       0 2004  80 18.00 17147.59     0.00 14662.49     5.00 5257.43  1639.98   280.00    0.500     0.62    0.051     0.00    -0.30     1.50  1366.98     0.00    0.258    1.247    0.045    0.303    1.201    1.504 0.00402257   0.0000   0.3072
       0 2004  81  6.00 17146.87     0.00 14663.38     5.00 5256.99  1638.62   280.00    0.500     0.61    0.051     0.00    -0.43     1.63  1368.61     0.00    0.390    1.242    0.045    0.435    1.197    1.632 0.00555363   0.0000   0.3072
